transaction_id,date,hour,time_slot,city,persona,is_weekend,temp_f,cpi,category,product_name,size,base_price,customizations,n_customizations,upcharge,total_price,calories,sugar_g,caffeine_mg
TXN-032141,2024-08-11,7,morning_rush,Seattle,morning_commuter,1,66.1,314.7,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Venti,5.3,Extra Shot|Whipped Cream,2,0.8,7.25,330,77,130.0
TXN-032142,2025-01-26,7,morning_rush,Chicago,morning_commuter,1,24.0,319.7,Classic Espresso Drinks,Caffè Latte,Venti,4.39,none,0,0.0,5.3,170,23,150.0
TXN-032143,2025-10-19,14,afternoon,Los Angeles,weekend_explorer,1,68.1,325.1,Coffee,Brewed Coffee,Short,2.03,Vanilla Syrup,1,0.6,3.23,3,0,175.0
TXN-032144,2024-05-05,9,morning_rush,Chicago,weekend_explorer,1,53.8,313.0,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Grande,3.76,none,0,0.0,4.44,90,15,
TXN-032145,2025-07-23,18,evening,Houston,health_conscious,0,86.4,323.3,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.14,130,17,75.0
TXN-032146,2024-05-28,9,morning_rush,Chicago,health_conscious,0,60.4,313.0,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Tall,3.36,none,0,0.0,3.97,160,32,70.0
TXN-032147,2024-07-05,9,morning_rush,Seattle,health_conscious,0,68.5,314.1,Tazo® Tea Drinks,Tazo® Green Tea Latte,Venti,4.04,none,0,0.0,4.79,370,71,110.0
TXN-032148,2024-05-24,16,afternoon,New York,student,0,72.6,313.0,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Grande,4.27,Vanilla Syrup,1,0.6,5.75,90,18,
TXN-032149,2024-12-01,9,morning_rush,Seattle,health_conscious,1,41.2,317.6,Classic Espresso Drinks,Cappuccino,Grande,4.14,Vanilla Syrup,1,0.6,5.68,80,7,75.0
TXN-032150,2025-01-24,10,late_morning,Los Angeles,afternoon_treat,0,58.2,319.7,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Cold Foam,1,1.0,7.53,280,34,
TXN-032151,2025-05-24,9,morning_rush,Seattle,health_conscious,1,57.7,321.4,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.54,5,0,410.0
TXN-032152,2025-06-04,9,morning_rush,Houston,student,0,82.1,322.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,none,0,0.0,5.2,180,41,70.0
TXN-032153,2026-02-09,10,late_morning,New York,afternoon_treat,0,14.3,327.5,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Caramel Drizzle|Mocha Sauce,2,1.2,6.69,100,9,75.0
TXN-032154,2025-07-23,20,evening,New York,student,0,75.8,323.3,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,Extra Shot|Vanilla Syrup,2,1.4,6.93,180,41,70.0
TXN-032155,2024-08-02,14,afternoon,New York,afternoon_treat,0,81.1,314.7,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,Whipped Cream,1,0.0,5.0,130,17,75.0
TXN-032156,2025-06-12,12,lunch,Seattle,weekend_explorer,0,58.7,322.2,Classic Espresso Drinks,Skinny Latte (Any Flavour),Venti,4.65,none,0,0.0,5.65,160,21,150.0
TXN-032157,2025-11-21,7,morning_rush,New York,afternoon_treat,0,44.3,326.0,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,none,0,0.0,6.12,120,15,75.0
TXN-032158,2024-09-18,10,late_morning,Chicago,afternoon_treat,0,70.7,315.6,Classic Espresso Drinks,Cappuccino,Venti,4.77,none,0,0.0,5.68,110,14,150.0
TXN-032159,2024-06-27,16,afternoon,New York,afternoon_treat,0,77.4,313.6,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,none,0,0.0,6.56,310,69,0.0
TXN-032160,2025-03-16,16,afternoon,Chicago,afternoon_treat,1,35.0,320.3,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,none,0,0.0,6.29,150,22,10.0
TXN-032161,2024-08-27,9,morning_rush,Seattle,health_conscious,0,60.8,314.7,Classic Espresso Drinks,Cappuccino,Grande,4.14,Vanilla Syrup,1,0.6,5.63,80,7,75.0
TXN-032162,2024-09-08,13,lunch,New York,weekend_explorer,1,61.6,315.6,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Short,4.26,Vanilla Syrup,1,0.6,5.79,130,23,10.0
TXN-032163,2024-12-17,7,morning_rush,Seattle,health_conscious,0,43.3,319.0,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.62,4,0,260.0
TXN-032164,2024-05-16,13,lunch,Los Angeles,weekend_explorer,0,60.7,313.0,Classic Espresso Drinks,Skinny Latte (Any Flavour),Grande,4.18,none,0,0.0,4.94,120,16,150.0
TXN-032165,2024-06-02,12,lunch,Chicago,weekend_explorer,1,62.0,313.6,Classic Espresso Drinks,Cappuccino,Grande,4.14,Extra Shot|Vanilla Syrup,2,1.4,6.56,80,7,75.0
TXN-032166,2024-04-25,8,morning_rush,New York,health_conscious,0,45.8,313.2,Classic Espresso Drinks,Caffè Americano,Venti,4.63,none,0,0.0,5.47,25,0,300.0
TXN-032167,2025-05-12,11,late_morning,New York,weekend_explorer,0,61.1,321.4,Coffee,Brewed Coffee,Grande,2.55,Extra Shot|Oat Milk|Mocha Sauce,3,2.1,5.64,5,0,330.0
TXN-032168,2024-08-17,7,morning_rush,New York,morning_commuter,1,74.1,314.7,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,none,0,0.0,4.29,170,27,95.0
TXN-032169,2024-12-11,7,morning_rush,Chicago,morning_commuter,0,27.5,319.0,Signature Espresso Drinks,Caramel Macchiato,Tall,4.84,none,0,0.0,5.83,140,24,75.0
TXN-032170,2025-06-13,10,late_morning,Los Angeles,afternoon_treat,0,68.9,322.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,Mocha Sauce,1,0.6,7.19,340,76,140.0
TXN-032171,2024-08-03,18,evening,Los Angeles,student,1,77.1,314.7,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.59,4,0,260.0
TXN-032172,2025-04-28,13,lunch,Chicago,afternoon_treat,0,66.5,320.6,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Venti,5.4,Cold Foam,1,1.0,7.74,420,84,145.0
TXN-032173,2025-12-15,11,late_morning,Chicago,weekend_explorer,0,10.3,326.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Whipped Cream,1,0.0,5.3,130,17,85.0
TXN-032174,2024-04-22,11,late_morning,Los Angeles,student,0,61.9,313.2,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.45,5,0,410.0
TXN-032175,2024-07-04,15,afternoon,Los Angeles,weekend_explorer,0,70.7,314.1,Frappuccino® Blended Coffee,Coffee,Venti,5.43,none,0,0.0,6.44,310,69,95.0
TXN-032176,2024-11-22,9,morning_rush,Los Angeles,morning_commuter,0,58.8,317.6,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,none,0,0.0,6.32,200,29,75.0
TXN-032177,2025-01-09,16,afternoon,Chicago,afternoon_treat,0,18.3,319.7,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Grande,5.27,none,0,0.0,6.36,200,29,75.0
TXN-032178,2025-04-27,8,morning_rush,Seattle,morning_commuter,1,53.1,320.6,Coffee,Brewed Coffee,Tall,2.18,Oat Milk|Whipped Cream,2,0.7,3.48,4,0,260.0
TXN-032179,2024-12-24,7,morning_rush,Seattle,afternoon_treat,0,49.5,319.0,Tazo® Tea Drinks,Tazo® Green Tea Latte,Grande,3.86,none,0,0.0,4.65,170,25,25.0
TXN-032180,2025-06-09,11,late_morning,Chicago,student,0,63.1,322.2,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Venti,4.77,none,0,0.0,5.8,190,49,
TXN-032181,2025-06-23,8,morning_rush,Los Angeles,student,0,70.0,322.2,Smoothies,Banana Chocolate Smoothie,Grande,5.24,none,0,0.0,6.37,280,34,
TXN-032182,2024-06-21,9,morning_rush,New York,afternoon_treat,0,82.2,313.6,Signature Espresso Drinks,Caramel Macchiato,Tall,4.84,none,0,0.0,5.73,140,24,75.0
TXN-032183,2025-02-21,11,late_morning,New York,weekend_explorer,0,24.9,319.8,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.19,130,17,85.0
TXN-032184,2024-07-09,7,morning_rush,New York,morning_commuter,0,80.6,314.1,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.46,5,0,410.0
TXN-032185,2025-05-16,8,morning_rush,Seattle,morning_commuter,0,52.5,321.4,Frappuccino® Blended Coffee,Coffee,Venti,5.43,Caramel Drizzle|Oat Milk,2,1.3,8.16,310,69,95.0
TXN-032186,2024-06-18,8,morning_rush,Seattle,morning_commuter,0,56.6,313.6,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,none,0,0.0,5.4,170,38,0.0
TXN-032187,2025-03-19,7,morning_rush,New York,health_conscious,0,46.5,320.3,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),Grande,4.34,none,0,0.0,5.25,90,21,165.0
TXN-032188,2024-05-28,8,morning_rush,Seattle,health_conscious,0,53.3,313.0,Coffee,Brewed Coffee,Short,2.03,Caramel Drizzle,1,0.6,3.11,3,0,175.0
TXN-032189,2024-07-28,19,evening,Los Angeles,afternoon_treat,1,70.5,314.1,Frappuccino® Blended Coffee,Coffee,Grande,4.79,Extra Shot,1,0.8,6.63,180,36,70.0
TXN-032190,2026-02-25,7,morning_rush,Chicago,weekend_explorer,0,31.7,327.5,Coffee,Brewed Coffee,Grande,2.55,Oat Milk,1,0.7,4.02,5,0,330.0
TXN-032191,2024-06-08,12,lunch,Seattle,weekend_explorer,1,61.9,313.6,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,none,0,0.0,5.4,170,38,0.0
TXN-032192,2025-06-18,6,early_morning,Houston,morning_commuter,0,82.2,322.2,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.1,5,0,330.0
TXN-032193,2025-11-05,16,afternoon,Seattle,health_conscious,0,54.8,326.0,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,5.09,80,7,75.0
TXN-032194,2025-01-17,12,lunch,Chicago,weekend_explorer,0,32.1,319.7,Coffee,Brewed Coffee,Short,2.03,Vanilla Syrup,1,0.6,3.17,3,0,175.0
TXN-032195,2024-06-20,8,morning_rush,Los Angeles,morning_commuter,0,69.0,313.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,none,0,0.0,4.27,170,27,95.0
TXN-032196,2025-09-30,9,morning_rush,Chicago,student,0,70.3,,Frappuccino® Light Blended Coffee,Caramel,Grande,4.68,none,0,0.0,,150,32,90.0
TXN-032197,2024-06-14,9,morning_rush,Los Angeles,health_conscious,0,67.4,313.6,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Grande,3.78,none,0,0.0,4.47,90,15,0.0
TXN-032198,2025-07-29,16,afternoon,Chicago,student,0,80.2,323.3,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,none,0,0.0,5.82,160,36,125.0
TXN-032199,2025-10-19,10,late_morning,Chicago,student,1,54.8,325.1,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,Oat Milk,1,0.7,6.45,170,38,0.0
TXN-032200,2025-06-21,17,evening,Seattle,weekend_explorer,1,56.4,322.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,Vanilla Syrup|Whipped Cream,2,0.6,6.07,180,40,130.0
TXN-032201,2024-12-30,12,lunch,Los Angeles,afternoon_treat,0,53.9,319.0,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Vanilla Syrup|Cold Foam,2,1.6,6.99,100,9,75.0
TXN-032202,2024-09-21,16,afternoon,Los Angeles,afternoon_treat,1,65.8,315.6,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,Cold Foam,1,1.0,7.78,240,44,75.0
TXN-032203,2025-04-26,11,late_morning,Chicago,student,1,45.8,320.6,Coffee,Brewed Coffee,Venti,2.92,Mocha Sauce,1,0.6,4.26,5,0,410.0
TXN-032204,2026-01-29,9,morning_rush,New York,health_conscious,0,10.8,327.5,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.2,130,17,75.0
TXN-032205,2025-05-07,15,afternoon,New York,weekend_explorer,0,64.1,321.4,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,5.02,80,7,75.0
TXN-032206,2024-06-16,10,late_morning,New York,morning_commuter,1,66.5,313.6,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.09,130,17,85.0
TXN-032207,2025-01-29,9,morning_rush,Chicago,health_conscious,0,39.0,319.7,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Tall,4.59,Vanilla Syrup,1,0.6,6.26,270,45,75.0
TXN-032208,2024-07-03,15,afternoon,Houston,weekend_explorer,0,86.2,314.1,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.02,5,0,330.0
TXN-032209,2025-07-10,14,afternoon,Los Angeles,student,0,76.5,323.3,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,none,0,0.0,6.06,120,15,75.0
TXN-032210,2024-05-13,11,late_morning,New York,morning_commuter,0,55.2,313.0,Classic Espresso Drinks,Cappuccino,Tall,3.98,none,0,0.0,4.7,60,8,75.0
TXN-032211,2024-08-13,16,afternoon,New York,weekend_explorer,0,70.9,314.7,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.0,130,17,75.0
TXN-032212,2025-07-09,17,evening,Chicago,student,0,72.1,323.3,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,Oat Milk|Whipped Cream,2,0.7,7.61,310,69,0.0
TXN-032213,2024-10-23,5,early_morning,Chicago,morning_commuter,0,58.7,316.5,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.07,200,40,70.0
TXN-032214,2024-08-19,16,afternoon,Houston,weekend_explorer,0,87.3,314.7,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,Extra Shot|Oat Milk,2,1.5,7.2,170,38,0.0
TXN-032215,2025-11-18,14,afternoon,Seattle,health_conscious,0,45.5,326.0,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,none,0,0.0,5.61,170,38,0.0
TXN-032216,2024-08-05,7,morning_rush,New York,morning_commuter,0,80.0,314.7,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.57,280,44,180.0
TXN-032217,2025-10-21,5,early_morning,Seattle,weekend_explorer,0,50.7,325.1,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Tall,4.71,Extra Shot|Caramel Drizzle,2,1.4,7.5,190,32,20.0
TXN-032218,2024-06-14,8,morning_rush,Seattle,health_conscious,0,56.8,313.6,Classic Espresso Drinks,Cappuccino,Tall,3.98,none,0,0.0,4.71,60,8,75.0
TXN-032219,2025-11-10,7,morning_rush,New York,student,0,50.1,326.0,Classic Espresso Drinks,Caffè Latte,Short,3.36,none,0,0.0,4.13,70,9,75.0
TXN-032220,2026-02-23,8,morning_rush,New York,student,0,31.5,327.5,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.2,130,17,75.0
TXN-032221,2025-08-25,7,morning_rush,Los Angeles,morning_commuter,0,78.4,324.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.15,130,17,75.0
TXN-032222,2024-10-02,20,evening,Seattle,weekend_explorer,0,54.5,316.5,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.07,200,40,70.0
TXN-032223,2025-08-02,13,lunch,Chicago,afternoon_treat,1,69.0,324.2,Classic Espresso Drinks,Espresso,Grande,4.12,none,0,0.0,5.04,5,0,75.0
TXN-032224,2025-11-24,8,morning_rush,Seattle,afternoon_treat,0,44.4,326.0,Coffee,Brewed Coffee,Grande,2.55,Caramel Drizzle,1,0.6,3.88,5,0,330.0
TXN-032225,2025-10-14,15,afternoon,New York,afternoon_treat,0,57.1,325.1,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,Extra Shot,1,0.8,7.67,320,55,30.0
TXN-032226,2025-03-15,10,late_morning,Seattle,weekend_explorer,1,44.8,320.3,Coffee,Brewed Coffee,Grande,2.55,Cold Foam,1,1.0,4.29,5,0,330.0
TXN-032227,2025-12-15,7,morning_rush,Chicago,afternoon_treat,0,10.3,326.6,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Grande,4.73,Mocha Sauce,1,0.6,6.57,80,21,
TXN-032228,2025-11-16,10,late_morning,Seattle,weekend_explorer,1,52.2,326.0,Frappuccino® Light Blended Coffee,Java Chip,Venti,5.12,none,0,0.0,6.3,290,52,165.0
TXN-032229,2025-01-21,10,late_morning,New York,morning_commuter,0,11.5,319.7,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Grande,3.76,none,0,0.0,4.54,90,15,
TXN-032230,2025-02-12,8,morning_rush,New York,student,0,30.8,319.8,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,Caramel Drizzle|Cold Foam,2,1.6,8.51,320,55,30.0
TXN-032231,2025-03-01,7,morning_rush,Seattle,afternoon_treat,1,46.9,319.8,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,none,0,0.0,5.76,160,36,125.0
TXN-032232,2024-08-08,11,late_morning,Los Angeles,health_conscious,0,74.3,314.7,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,none,0,0.0,6.57,240,44,75.0
TXN-032233,2024-11-29,19,evening,Chicago,morning_commuter,0,24.9,317.6,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.61,4,0,260.0
TXN-032234,2025-11-23,10,late_morning,Houston,weekend_explorer,1,64.0,326.0,Tazo® Tea Drinks,Tazo® Tea,Grande,3.73,Vanilla Syrup,1,0.6,5.33,0,0,
TXN-032235,2025-06-03,17,evening,Seattle,weekend_explorer,0,61.8,322.2,Classic Espresso Drinks,Skinny Latte (Any Flavour),Short,3.45,none,0,0.0,4.19,60,8,75.0
TXN-032236,2024-10-13,13,lunch,Chicago,student,1,58.4,316.5,Frappuccino® Blended Coffee,Coffee,Venti,5.43,none,0,0.0,6.49,310,69,95.0
TXN-032237,2025-01-06,7,morning_rush,Los Angeles,afternoon_treat,0,59.5,319.7,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),Venti,5.6,none,0,0.0,6.76,360,83,0.0
TXN-032238,2025-12-23,7,morning_rush,New York,afternoon_treat,0,34.5,326.6,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Tall,4.39,none,0,0.0,5.41,180,40,130.0
TXN-032239,2024-10-14,10,late_morning,New York,morning_commuter,0,56.5,316.5,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,none,0,0.0,6.61,240,44,75.0
TXN-032240,2025-12-31,12,lunch,Seattle,weekend_explorer,0,37.0,326.6,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.14,5,0,330.0
TXN-032241,2025-06-30,14,afternoon,Los Angeles,weekend_explorer,0,71.4,322.2,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.55,5,0,410.0
TXN-032242,2025-10-28,13,lunch,New York,weekend_explorer,0,47.7,325.1,Frappuccino® Blended Coffee,Coffee,Tall,4.33,Vanilla Syrup,1,0.6,6.05,160,36,0.0
TXN-032243,2024-08-06,8,morning_rush,Chicago,morning_commuter,0,70.0,314.7,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,5.0,100,9,75.0
TXN-032244,2025-01-11,16,afternoon,New York,afternoon_treat,1,29.8,319.7,Tazo® Tea Drinks,Tazo® Green Tea Latte,Grande,3.86,none,0,0.0,4.66,170,25,25.0
TXN-032245,2025-04-18,9,morning_rush,New York,morning_commuter,0,53.5,320.6,Tazo® Tea Drinks,Tazo® Green Tea Latte,Grande,3.86,none,0,0.0,4.67,170,25,25.0
TXN-032246,2025-01-06,6,early_morning,Los Angeles,weekend_explorer,0,59.5,319.7,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Venti,4.18,Extra Shot|Caramel Drizzle,2,1.4,6.73,190,39,0.0
TXN-032247,2025-04-04,12,lunch,Houston,weekend_explorer,0,79.1,320.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Tall,4.1,Cold Foam,1,1.0,6.17,150,27,75.0
TXN-032248,2024-08-04,8,morning_rush,Chicago,morning_commuter,1,77.8,314.7,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.03,5,0,330.0
TXN-032249,2025-09-17,14,afternoon,Seattle,weekend_explorer,0,68.8,,Frappuccino® Blended Coffee,Coffee,Grande,4.79,Extra Shot,1,0.8,,180,36,70.0
TXN-032250,2024-08-18,15,afternoon,Seattle,afternoon_treat,1,66.9,314.7,Classic Espresso Drinks,Cappuccino,Tall,3.98,Oat Milk,1,0.7,5.56,60,8,75.0
TXN-032251,2024-05-22,11,late_morning,Seattle,weekend_explorer,0,51.3,313.0,Smoothies,Strawberry Banana Smoothie,Grande,5.21,none,0,0.0,6.16,290,41,0.0
TXN-032252,2025-01-12,10,late_morning,Seattle,weekend_explorer,1,41.4,319.7,Classic Espresso Drinks,Caffè Latte,Tall,3.94,Vanilla Syrup|Cold Foam,2,1.6,6.68,100,14,75.0
TXN-032253,2024-12-05,9,morning_rush,Chicago,morning_commuter,0,20.1,319.0,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Venti,3.94,none,0,0.0,4.74,190,39,
TXN-032254,2024-11-08,9,morning_rush,Los Angeles,health_conscious,0,61.1,317.6,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Tall,4.71,Whipped Cream,1,0.0,5.65,190,32,20.0
TXN-032255,2025-05-21,12,lunch,Chicago,afternoon_treat,0,50.8,321.4,Frappuccino® Blended Coffee,Coffee,Grande,4.79,none,0,0.0,5.81,180,36,70.0
TXN-032256,2024-09-26,17,evening,New York,health_conscious,0,68.6,315.6,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Tall,4.08,none,0,0.0,4.86,80,18,90.0
TXN-032257,2025-07-15,9,morning_rush,Chicago,morning_commuter,0,79.1,323.3,Tazo® Tea Drinks,Tazo® Tea,Tall,3.25,none,0,0.0,3.97,0,0,
TXN-032258,2025-02-21,19,evening,New York,student,0,24.9,319.8,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,Cold Foam,1,1.0,7.34,200,38,0.0
TXN-032259,2025-07-08,7,morning_rush,Chicago,morning_commuter,0,76.4,323.3,Coffee,Brewed Coffee,Grande,2.55,Vanilla Syrup|Oat Milk,2,1.3,4.7,5,0,330.0
TXN-032260,2025-02-20,10,late_morning,Houston,weekend_explorer,0,33.1,319.8,Classic Espresso Drinks,Caffè Latte,Venti,4.39,Whipped Cream,1,0.0,5.3,170,23,150.0
TXN-032261,2024-09-26,9,morning_rush,Los Angeles,student,0,65.0,315.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,5.22,250,45,150.0
TXN-032262,2025-04-18,7,morning_rush,Los Angeles,student,0,59.0,320.6,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,Caramel Drizzle,1,0.6,6.74,120,15,75.0
TXN-032263,2025-04-15,6,early_morning,Chicago,morning_commuter,0,46.8,320.6,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Grande,4.21,none,0,0.0,5.09,130,17,75.0
TXN-032264,2025-08-06,14,afternoon,Chicago,weekend_explorer,0,74.9,324.2,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Grande,3.78,Oat Milk,1,0.7,5.48,90,15,0.0
TXN-032265,2024-07-17,5,early_morning,New York,morning_commuter,0,81.3,314.1,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.1,130,17,85.0
TXN-032266,2024-12-24,9,morning_rush,Seattle,morning_commuter,0,49.5,319.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Caramel Drizzle|Mocha Sauce,2,1.2,7.09,280,44,180.0
TXN-032267,2025-07-21,14,afternoon,Seattle,health_conscious,0,66.7,323.3,Frappuccino® Light Blended Coffee,Caramel,Tall,4.03,Cold Foam,1,1.0,6.14,100,23,65.0
TXN-032268,2025-12-18,11,late_morning,Los Angeles,student,0,58.9,326.6,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,5.19,100,9,75.0
TXN-032269,2026-01-20,6,early_morning,Los Angeles,morning_commuter,0,57.5,327.5,Tazo® Tea Drinks,Tazo® Green Tea Latte,Grande,3.86,none,0,0.0,4.77,170,25,25.0
TXN-032270,2024-06-02,10,late_morning,Chicago,weekend_explorer,1,62.0,313.6,Tazo® Tea Drinks,Tazo® Green Tea Latte,Grande,3.86,Cold Foam,1,1.0,5.75,170,25,25.0
TXN-032271,2024-07-09,16,afternoon,New York,afternoon_treat,0,80.6,314.1,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,4.99,100,9,75.0
TXN-032272,2025-01-25,11,late_morning,Seattle,morning_commuter,1,37.0,319.7,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Venti,5.45,none,0,0.0,6.58,320,55,30.0
TXN-032273,2025-06-29,17,evening,Seattle,morning_commuter,1,65.2,322.2,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.55,5,0,410.0
TXN-032274,2024-10-26,8,morning_rush,New York,afternoon_treat,1,56.4,316.5,Frappuccino® Blended Coffee,Coffee,Venti,5.43,Extra Shot|Whipped Cream,2,0.8,7.44,310,69,95.0
TXN-032275,2025-05-14,6,early_morning,Los Angeles,morning_commuter,0,64.4,321.4,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.54,5,0,410.0
